时间,阶段标签,预测表面位移_mm,直接预测_mm
2025-05-08 13:30:00,1,13.300939742059924,11.698608374239864
2025-05-08 13:40:00,1,13.292205999274767,12.363224681500228
2025-05-08 13:50:00,1,13.302368783816062,11.476874364867328
2025-05-08 14:00:00,1,13.301318052769535,12.141490672127691
2025-05-08 14:10:00,1,13.300267321723007,12.825849818049678
2025-05-08 14:20:00,1,13.29921659067648,13.490466125310041
2025-05-08 14:30:00,1,13.295533980401277,12.825849818049678
2025-05-08 14:40:00,1,13.300805606020715,12.825849818049678
2025-05-08 14:50:00,1,13.296725885834103,12.825849818049678
2025-05-08 15:00:00,1,13.292646165647492,12.825849818049678
2025-05-08 15:10:00,1,13.310183732076236,10.597619751174076
2025-05-08 15:20:00,1,13.313479322312617,11.361523280701288
2025-05-08 15:30:00,1,13.312688341499582,11.361523280701288
2025-05-08 15:40:00,1,13.299660334976533,11.361523280701288
2025-05-08 15:50:00,1,13.351222385336316,14.364683141424731
2025-05-08 16:00:00,1,13.333696766006803,14.416598834518236
2025-05-08 16:10:00,1,13.376684318614593,12.593551487223435
2025-05-08 16:20:00,1,13.348677956502103,12.037457565707864
2025-05-08 16:30:00,1,13.384846469853658,10.696906973440921
2025-05-08 16:40:00,1,13.366164473582714,11.361523280701288
2025-05-08 16:50:00,1,13.351228472927502,14.364683141424731
2025-05-08 17:00:00,1,13.38789366886933,16.92592551523448
2025-05-08 17:10:00,1,13.369725719319783,12.702073872968231
2025-05-08 17:20:00,1,13.37139413063087,12.037457565707864
2025-05-08 17:30:00,1,13.368687251361603,10.696906973440921
2025-05-08 17:40:00,1,13.369945527207697,10.696906973440921
2025-05-08 17:50:00,1,13.378250921211336,10.696906973440921
2025-05-08 18:00:00,1,13.377820063143233,10.696906973440921
2025-05-08 18:10:00,1,13.374243279125055,10.696906973440921
2025-05-08 18:20:00,1,13.370666495106878,10.696906973440921
2025-05-08 18:30:00,1,13.376557993704738,10.696906973440921
2025-05-08 18:40:00,1,13.376127135636635,10.696906973440921
2025-05-08 18:50:00,1,13.373064398339856,10.696906973440921
2025-05-08 19:00:00,1,13.372633540271753,10.696906973440921
2025-05-08 19:10:00,1,13.369173693063566,10.696906973440921
2025-05-08 19:20:00,1,13.381437610904822,10.696906973440921
2025-05-08 19:30:00,1,13.381006752836718,8.916462101846319
2025-05-08 19:40:00,1,13.37794401553994,8.916462101846319
2025-05-08 19:50:00,1,13.383363912865702,8.916462101846319
2025-05-08 20:00:00,1,13.384818655076103,8.916462101846319
2025-05-08 20:10:00,1,13.410265633075143,19.783183244207482
2025-05-08 20:20:00,1,13.407120262872501,19.63677413105902
2025-05-08 20:30:00,1,13.414460729034628,19.63677413105902
2025-05-08 20:40:00,1,13.421702783536222,19.63677413105902
2025-05-08 20:50:00,1,13.427594282134082,19.63677413105902
2025-05-08 21:00:00,1,13.4279163920049,19.63677413105902
2025-05-08 21:10:00,1,13.375884337339757,15.034613485667977
2025-05-08 21:20:00,1,13.419570328073242,8.870659527713244
2025-05-08 21:30:00,1,13.400518201855391,8.870659527713244
2025-05-08 21:40:00,1,13.437183397797218,8.870659527713244
2025-05-08 21:50:00,1,13.427437745020761,12.117184050925925
2025-05-08 22:00:00,1,13.39718922999607,12.117184050925925
2025-05-08 22:10:00,1,13.447448119415606,12.117184050925925
2025-05-08 22:20:00,1,13.433428941176508,12.263593164074392
2025-05-08 22:30:00,1,13.473008726083352,16.81544800923337
2025-05-08 22:40:00,1,13.450548832164554,16.81544800923337
2025-05-08 22:50:00,1,13.4664861534096,16.66903889608491
2025-05-08 23:00:00,1,13.455661461431143,16.66903889608491
2025-05-08 23:10:00,1,13.455554352125569,13.630248782965479
2025-05-08 23:20:00,1,13.457288195585312,21.290453631391113
2025-05-08 23:30:00,1,13.459249309837098,24.785883189662357
2025-05-08 23:40:00,1,13.45771202867923,24.785883189662357
2025-05-08 23:50:00,1,13.45251509473081,13.630248782965479
2025-05-09 00:00:00,1,13.44772483456155,13.630248782965479
2025-05-09 00:10:00,1,13.442429488952596,13.630248782965479
2025-05-09 00:20:00,1,13.437232555004176,10.383724259752809
2025-05-09 00:30:00,1,13.42940374182708,9.719107952492442
2025-05-09 00:40:00,1,13.429642926681268,9.719107952492442
2025-05-09 00:50:00,1,13.42519896067177,10.383724259752809
2025-05-09 01:00:00,1,13.420002026723349,10.383724259752809
2025-05-09 01:10:00,1,13.411793435218899,10.383724259752809
2025-05-09 01:20:00,1,13.412032620073086,9.719107952492442
2025-05-09 01:30:00,1,13.406835686124666,9.719107952492442
2025-05-09 01:40:00,1,13.39900687294757,9.719107952492442
2025-05-09 01:50:00,1,13.380560123148369,9.719107952492442
2025-05-09 02:00:00,1,13.414466568938913,10.34781021316992
2025-05-09 02:10:00,1,13.385624824435398,10.34781021316992
2025-05-09 02:20:00,1,13.43086709595453,10.34781021316992
2025-05-09 02:30:00,1,13.387483737178465,14.258951043642957
2025-05-09 02:40:00,1,13.407619305717713,14.996943960824197
2025-05-09 02:50:00,1,13.38064214665401,11.750419437611523
2025-05-09 03:00:00,1,13.419562061507179,11.750419437611523
2025-05-09 03:10:00,1,13.39966658908515,11.859500210700693
2025-05-09 03:20:00,1,13.437888065812624,11.753592020126051
2025-05-09 03:30:00,1,13.398899984958048,11.753592020126051
2025-05-09 03:40:00,1,13.44414225647718,11.753592020126051
2025-05-09 03:50:00,1,13.4182113818872,15.000116543338722
2025-05-09 04:00:00,1,13.463453653406333,12.303711238646883
2025-05-09 04:10:00,1,13.435165577265751,11.639094931386516
2025-05-09 04:20:00,1,13.471073834562889,15.623375777454926
2025-05-09 04:30:00,1,13.458193888875838,14.958759470194561
2025-05-09 04:40:00,1,13.496415365603312,14.958759470194561
2025-05-09 04:50:00,1,13.457080990588974,14.958759470194561
2025-05-09 05:00:00,1,13.495654611282381,14.958759470194561
2025-05-09 05:10:00,1,13.475006170921432,14.408640251673729
2025-05-09 05:20:00,1,13.50655899682318,14.958759470194561
2025-05-09 05:30:00,1,13.495388010684962,14.408640251673729
2025-05-09 05:40:00,1,13.501530792214135,14.408640251673729
2025-05-09 05:50:00,1,13.497584545790062,14.408640251673729
2025-05-09 06:00:00,1,13.492029014397838,14.408640251673729
2025-05-09 06:10:00,1,13.48794444669286,14.408640251673729
2025-05-09 06:20:00,1,13.509844635036817,9.207643785541427
2025-05-09 06:30:00,1,13.62331683352892,9.584439684614184
2025-05-09 06:40:00,1,13.622049380915394,8.439833640049175
2025-05-09 06:50:00,1,13.614625938470395,8.072121423543424
2025-05-09 07:00:00,1,13.644995582816527,8.669239335924566
2025-05-09 07:10:00,1,13.688842951665592,10.680212488833662
2025-05-09 07:20:00,1,13.66807907930877,13.908541201696298
2025-05-09 07:30:00,1,13.728364724157665,13.928085396015181
2025-05-09 07:40:00,1,13.704433401465204,13.928085396015181
2025-05-09 07:50:00,1,13.77048593305139,22.866990018150705
2025-05-09 08:00:00,1,13.755613080219403,22.866990018150705
2025-05-09 08:10:00,1,13.79560128143341,81.55255902725476
2025-05-09 08:20:00,1,13.802867317352252,81.75536373258049
2025-05-09 08:30:00,1,13.825509880681983,44.67950187432427
2025-05-09 08:40:00,1,13.835922979566927,45.24835082465662
2025-05-09 08:50:00,1,13.854260754906083,44.476697168998534
2025-05-09 09:00:00,1,13.869602651443877,26.57197767042215
2025-05-09 09:10:00,1,13.869258641462846,18.81282305700234
2025-05-09 09:20:00,1,13.882507108323601,15.964844480472697
2025-05-09 09:30:00,1,13.886697105323883,15.964844480472697
2025-05-09 09:40:00,1,13.88785811318408,15.964844480472697
2025-05-09 09:50:00,1,13.841883962603017,12.43031176998836
2025-05-09 10:00:00,1,13.890728515108714,14.219935473770352
2025-05-09 10:10:00,1,13.852308446974709,12.43031176998836
2025-05-09 10:20:00,1,13.905222388561603,11.96559765837202
2025-05-09 10:30:00,1,13.881869869294274,11.96559765837202
2025-05-09 10:40:00,1,13.927763016089509,11.96559765837202
2025-05-09 10:50:00,1,13.913364732716818,11.96559765837202
2025-05-09 11:00:00,1,13.963709253587504,11.96559765837202
2025-05-09 11:10:00,1,13.958369440075288,11.96559765837202
2025-05-09 11:20:00,1,13.96255943707557,11.96559765837202
2025-05-09 11:30:00,1,13.955264546939354,11.96559765837202
2025-05-09 11:40:00,1,13.960439288666793,11.96559765837202
2025-05-09 11:50:00,1,13.956173387670662,12.43031176998836
2025-05-09 12:00:00,1,13.969421854531417,11.96559765837202
2025-05-09 12:10:00,1,13.96788008937221,11.96559765837202
2025-05-09 12:20:00,1,13.921905938791147,9.82695481971129
2025-05-09 12:30:00,1,13.799625368243007,9.82695481971129
2025-05-09 12:40:00,1,13.86227780369965,9.82695481971129
2025-05-09 12:50:00,1,13.834631151507583,9.82695481971129
2025-05-09 13:00:00,1,13.890929940262073,9.82695481971129
2025-05-09 13:10:00,1,13.895564843051949,19.48958882627932
2025-05-09 13:20:00,1,13.88135432636796,18.834488505168768
2025-05-09 13:30:00,1,13.943197371399027,18.692540701017588
2025-05-09 13:40:00,1,13.871856802467896,18.692540701017588
2025-05-09 13:50:00,1,13.963765009043692,18.692540701017588
2025-05-09 14:00:00,1,13.902868940820268,18.885195758186644
2025-05-09 14:10:00,1,13.970322825612737,18.776673372441845
2025-05-09 14:20:00,1,13.940407036999304,19.34990986980299
2025-05-09 14:30:00,1,14.006030599290668,22.417906663092023
2025-05-09 14:40:00,1,13.998544864790363,22.417906663092023
2025-05-09 14:50:00,1,14.014713335629287,20.852935666154412
2025-05-09 15:00:00,1,14.020440854991422,20.852935666154412
2025-05-09 15:10:00,1,14.025132217028599,19.851265037192025
2025-05-09 15:20:00,1,14.040321765445668,22.23603938595159
2025-05-09 15:30:00,1,14.05261384672191,19.851265037192025
2025-05-09 15:40:00,1,14.058843336939038,19.851265037192025
2025-05-09 15:50:00,1,14.076797558434526,16.130789832211324
2025-05-09 16:00:00,1,14.075579795774843,16.59550394382767
2025-05-09 16:10:00,1,14.090867755852445,18.71435307477424
2025-05-09 16:20:00,1,14.108855087686658,18.71435307477424
2025-05-09 16:30:00,1,14.1211471689629,16.323444889380387
2025-05-09 16:40:00,1,14.122925285104577,16.323444889380387
2025-05-09 16:50:00,1,14.12167441210617,16.323444889380387
2025-05-09 17:00:00,1,14.123452528247848,16.323444889380387
2025-05-09 17:10:00,1,14.13874048832545,16.323444889380387
2025-05-09 17:20:00,1,14.137522725665766,16.323444889380387
2025-05-09 17:30:00,1,14.144896595835823,16.323444889380387
2025-05-09 17:40:00,1,14.151305538164367,15.960362467057125
2025-05-09 17:50:00,1,14.157535028381496,15.909655214039244
2025-05-09 18:00:00,1,14.159313144523173,15.909655214039244
2025-05-09 18:10:00,1,14.174601104600775,15.909655214039244
2025-05-09 18:20:00,1,14.177834716016543,13.761133885173598
2025-05-09 18:30:00,1,14.19366038279797,13.761133885173598
2025-05-09 18:40:00,1,14.20150108999876,13.761133885173598
2025-05-09 18:50:00,1,14.25947791702937,13.761133885173598
2025-05-09 19:00:00,1,14.264112819819246,9.61630305340988
2025-05-09 19:10:00,1,14.262226435890229,12.078544166083597
2025-05-09 19:20:00,1,14.350626149423286,12.078544166083597
2025-05-09 19:30:00,1,14.28247064984874,9.484777029783173
2025-05-09 19:40:00,1,14.376865306940177,9.431605059908662
2025-05-09 19:50:00,1,14.5206824034758,9.431605059908662
2025-05-09 20:00:00,1,14.453474886483596,9.323082674163865
2025-05-09 20:10:00,1,14.696514690400248,9.718273209190722
2025-05-09 20:20:00,1,14.749732147450215,9.253559097574383
2025-05-09 20:30:00,1,14.919112984566512,9.253559097574383
2025-05-09 20:40:00,1,15.006994291100384,9.253559097574383
2025-05-09 20:50:00,1,15.088051585540864,9.253559097574383
2025-05-09 21:00:00,1,15.16598247208304,9.253559097574383
2025-05-09 21:10:00,1,15.29492695540223,9.145036711829583
2025-05-09 21:20:00,1,15.193336929959244,9.253559097574383
2025-05-09 21:30:00,1,15.280216843503117,9.253559097574383
2025-05-09 21:40:00,1,15.260637961588102,9.763505148429624
2025-05-09 21:50:00,1,15.34319937727002,12.35727228473005
2025-05-09 22:00:00,1,15.566266534928138,9.763505148429624
2025-05-09 22:10:00,1,15.469930760624205,12.35727228473005
2025-05-09 22:20:00,1,15.551384123758806,12.076110184449858
2025-05-09 22:30:00,1,15.520033018705812,15.241222081858083
2025-05-09 22:40:00,1,15.877334246037298,15.241222081858083
2025-05-09 22:50:00,1,15.75523355247911,18.766066450212005
2025-05-09 23:00:00,1,16.23189769122774,18.766066450212005
2025-05-09 23:10:00,1,16.283445816096318,18.766066450212005
2025-05-09 23:20:00,1,16.427758112387753,12.592754306144178
2025-05-09 23:30:00,1,16.343764079631654,12.17604211806847
2025-05-09 23:40:00,1,16.72939936036889,9.582274981768045
2025-05-09 23:50:00,1,16.791582094209858,9.117560870151705
2025-05-10 00:00:00,1,16.78228441365734,9.582274981768045
2025-05-10 00:10:00,1,16.878621312897963,9.582274981768045
2025-05-10 00:20:00,1,16.849017181133398,9.582274981768045
2025-05-10 00:30:00,1,16.9267294764101,12.17604211806847
2025-05-10 00:40:00,1,17.09187865263439,12.17604211806847
2025-05-10 00:50:00,1,17.180987848412673,9.582274981768045
2025-05-10 01:00:00,1,17.25981166302807,7.812057139855073
2025-05-10 01:10:00,1,17.420333030722418,9.041997991666882
2025-05-10 01:20:00,1,17.501731007412644,9.041997991666882
2025-05-10 01:30:00,1,17.617340107064223,8.577283880050542
2025-05-10 01:40:00,1,17.626037498609453,7.684466779079074
2025-05-10 01:50:00,1,17.667733707860076,10.742948026995832
2025-05-10 02:00:00,1,18.025790603535757,8.149180890695414
2025-05-10 02:10:00,1,18.14685135740056,7.136141837354331
2025-05-10 02:20:00,1,18.269416592488255,7.136141837354331
2025-05-10 02:30:00,1,18.39198182757595,7.136141837354331
2025-05-10 02:40:00,1,18.50725061702795,7.136141837354331
2025-05-10 02:50:00,1,18.571255042570655,7.136141837354331
2025-05-10 03:00:00,1,18.784715688943113,7.136141837354331
2025-05-10 03:10:00,1,18.680945712544812,7.600855948970671
2025-05-10 03:20:00,1,18.953150002497743,7.600855948970671
2025-05-10 03:30:00,1,18.96565083411638,10.194623085271092
2025-05-10 03:40:00,1,19.378987998961737,8.11999031608614
2025-05-10 03:50:00,1,19.396395701432052,7.298233691687552
2025-05-10 04:00:00,1,19.795361109497126,7.561494206394559
2025-05-10 04:10:00,1,19.823626941930637,7.561494206394559
2025-05-10 04:20:00,1,20.127799593126955,8.047899416826686
2025-05-10 04:30:00,1,20.227659995442576,8.047899416826686
2025-05-10 04:40:00,1,20.419467419127255,8.858492519044706
2025-05-10 04:50:00,1,20.553845634858067,8.686102622591966
2025-05-10 05:00:00,1,20.737269518531626,8.686102622591966
2025-05-10 05:10:00,1,20.813052269654786,8.221388510975624
2025-05-10 05:20:00,1,20.863827741369484,7.936436897452832
2025-05-10 05:30:00,1,21.131126359672532,7.936436897452832
2025-05-10 05:40:00,1,21.247295109400344,7.936436897452832
2025-05-10 05:50:00,1,21.2162801271649,10.075802657406781
2025-05-10 06:00:00,1,21.552093725356603,10.075802657406781
2025-05-10 06:10:00,1,21.595178060911294,8.401151009069173
2025-05-10 06:20:00,1,21.90000119484858,8.494553452260172
2025-05-10 06:30:00,1,21.904123883268948,8.494553452260172
2025-05-10 06:40:00,1,22.217295310418912,8.494553452260172
2025-05-10 06:50:00,1,22.333464060146724,8.494553452260172
2025-05-10 07:00:00,1,22.473146523347985,9.101674031849804
2025-05-10 07:10:00,1,22.548226897330302,9.101674031849804
2025-05-10 07:20:00,1,22.66718349604341,8.182558543886989
2025-05-10 07:30:00,1,22.743752072252324,8.182558543886989
2025-05-10 07:40:00,1,22.91657502921005,8.182558543886989
2025-05-10 07:50:00,1,22.996874968646196,8.182558543886989
2025-05-10 08:00:00,1,23.18060481095751,8.748422439607317
2025-05-10 08:10:00,1,23.34623638851211,9.386625645372597
2025-05-10 08:20:00,1,23.558347033763273,9.101674031849804
2025-05-10 08:30:00,1,23.624695397835463,9.101674031849804
2025-05-10 08:40:00,1,23.85949169765018,9.101674031849804
2025-05-10 08:50:00,1,23.935650926523397,9.101674031849804
2025-05-10 09:00:00,1,24.054607525236506,9.101674031849804
2025-05-10 09:10:00,1,24.185899234289213,9.101674031849804
2025-05-10 09:20:00,1,24.262467810498126,9.101674031849804
2025-05-10 09:30:00,1,24.381424409211235,9.101674031849804
2025-05-10 09:40:00,1,24.522561262931635,6.280599601967653
2025-05-10 09:50:00,1,24.594399412802222,6.280599601967653
2025-05-10 10:00:00,1,24.879232053990663,6.280599601967653
2025-05-10 10:10:00,1,24.945765138694476,5.3614841140048375
2025-05-10 10:20:00,1,25.24251076784516,6.280599601967653
2025-05-10 10:30:00,1,25.251722892036696,6.280599601967653
2025-05-10 10:40:00,1,25.622955797447585,17.762126970364232
2025-05-10 10:50:00,1,25.852186771128764,16.50432455661388
2025-05-10 11:00:00,1,26.093115871721523,16.281142841812397
2025-05-10 11:10:00,1,26.37019770846165,15.407259293088478
2025-05-10 11:20:00,1,26.496682688532843,15.407259293088478
2025-05-10 11:30:00,1,26.670188967510512,15.362027353849575
2025-05-10 11:40:00,1,26.830877232631423,17.23129320476005
2025-05-10 11:50:00,1,26.995703596295495,17.22497102277067
2025-05-10 12:00:00,1,27.169462877821395,17.22497102277067
2025-05-10 12:10:00,1,27.32669237628157,17.514553187431734
2025-05-10 12:20:00,1,27.492483667787155,21.08194533916605
2025-05-10 12:30:00,1,27.6587716361078,18.90829255357181
2025-05-10 12:40:00,1,27.751603287396506,17.514553187431734
2025-05-10 12:50:00,1,27.900709693553384,17.514553187431734
2025-05-10 13:00:00,1,28.07459452707793,17.160363935988872
2025-05-10 13:10:00,1,28.23747034367692,19.564788772546557
2025-05-10 13:20:00,1,28.402296707340994,19.564788772546557
2025-05-10 13:30:00,1,28.5053985070032,19.564788772546557
2025-05-10 13:40:00,1,28.702262476371516,19.564788772546557
2025-05-10 13:50:00,1,28.85252640519933,19.564788772546557
2025-05-10 14:00:00,1,29.036010118595097,19.76354230529455
2025-05-10 14:10:00,1,29.14128508691187,19.76354230529455
2025-05-10 14:20:00,1,29.354173095773017,19.76354230529455
2025-05-10 14:30:00,1,29.520461064093663,19.473960140633487
2025-05-10 14:40:00,1,29.652102246744157,11.510022552254465
2025-05-10 14:50:00,1,29.825708952611123,13.351333249306027
2025-05-10 15:00:00,1,29.89116004549456,18.01326906290358
2025-05-10 15:10:00,1,30.145003957165606,88.71011329403997
2025-05-10 15:20:00,1,30.252374729712113,87.67649511463468
2025-05-10 15:30:00,1,30.43617772229838,87.67649511463468
2025-05-10 15:40:00,1,30.507739409894544,89.84721323603071
2025-05-10 15:50:00,1,30.819709658753347,89.80198129679181
2025-05-10 16:00:00,1,30.896399505574422,53.358425105355316
2025-05-10 16:10:00,1,31.14895948865216,36.440922265792146
2025-05-10 16:20:00,1,31.239122372960626,33.14702058839462
2025-05-10 16:30:00,1,31.4778341378908,33.14702058839462
2025-05-10 16:40:00,1,31.664481204900888,30.36073114761526
2025-05-10 16:50:00,1,31.81131078302366,13.713453067114257
2025-05-10 17:00:00,1,32.03983791422539,13.713453067114257
2025-05-10 17:10:00,1,32.22115443893802,13.713453067114257
2025-05-10 17:20:00,1,32.296908053924064,13.713453067114257
2025-05-10 17:30:00,1,32.657319432761284,13.713453067114257
2025-05-10 17:40:00,1,32.79054395157974,13.713453067114257
2025-05-10 17:50:00,1,33.01865652085484,13.713453067114257
2025-05-10 18:00:00,1,33.088122988281995,13.713453067114257
2025-05-10 18:10:00,1,33.39028237233977,13.713453067114257
2025-05-10 18:20:00,1,33.463110135621555,13.713453067114257
2025-05-10 18:30:00,1,33.77689192363395,13.713453067114257
2025-05-10 18:40:00,1,33.855228737793325,13.923658577915868
2025-05-10 18:50:00,1,34.07382694436101,13.923658577915868
2025-05-10 19:00:00,1,34.21706203803475,13.474927948992917
2025-05-10 19:10:00,1,34.45251181613536,13.111897239743495
2025-05-10 19:20:00,1,34.60212003695332,13.111897239743495
2025-05-10 19:30:00,1,34.78741104813148,12.081188582852848
2025-05-10 19:40:00,1,34.87432110708928,12.035956643613945
2025-05-10 19:50:00,1,35.13376054043231,13.429696009754014
2025-05-10 20:00:00,1,35.269572544657876,13.429696009754014
2025-05-10 20:10:00,1,35.51639735818903,13.429696009754014
2025-05-10 20:20:00,1,35.643186754079835,13.429696009754014
2025-05-10 20:30:00,1,35.825598798845895,13.14715303726863
2025-05-10 20:40:00,1,36.0147081927844,11.543208160326948
2025-05-10 20:50:00,1,36.219536234982854,11.825751132812334
2025-05-10 21:00:00,1,36.36298096593803,11.825751132812334
2025-05-10 21:10:00,1,36.609750884944816,11.543208160326948
2025-05-10 21:20:00,1,36.739925128003215,11.543208160326948
2025-05-10 21:30:00,1,36.91075063034038,11.543208160326948
2025-05-10 21:40:00,1,37.0215939390675,11.246067657726837
2025-05-10 21:50:00,1,37.26275446112537,11.246067657726837
2025-05-10 22:00:00,1,37.310990447589575,11.246067657726837
2025-05-10 22:10:00,1,37.50394723483143,11.246067657726837
2025-05-10 22:20:00,1,37.495565514787145,11.246067657726837
2025-05-10 22:30:00,1,37.680624748781305,6.314048859689895
2025-05-10 22:40:00,1,37.724599204981246,6.7067729092863475
2025-05-10 22:50:00,1,37.94986793547836,6.7067729092863475
2025-05-10 23:00:00,1,38.061571165906656,6.752004848525251
2025-05-10 23:10:00,1,38.297669728245765,12.513532530237105
2025-05-10 23:20:00,1,38.42451407102266,40.56408767373044
2025-05-10 23:30:00,1,38.533412472043125,40.300277515023204
2025-05-10 23:40:00,1,38.83316728611448,86.24178536701879
2025-05-10 23:50:00,1,38.93815628213396,85.97797520831156
2025-05-11 00:00:00,1,39.169218221572514,85.97797520831156
2025-05-11 00:10:00,1,39.29955748070874,42.61198554261374
2025-05-11 00:20:00,1,39.446530577681116,40.57468826272741
2025-05-11 00:30:00,1,39.62719406992721,19.822707112560497
2025-05-11 00:40:00,1,39.789106724459614,42.61198554261374
2025-05-11 00:50:00,1,39.96791597863385,19.822707112560497
2025-05-11 01:00:00,1,40.13237066792655,12.809634376757105
2025-05-11 01:10:00,1,40.302121452240314,7.904973657880737
2025-05-11 01:20:00,1,40.48096656794027,6.2720372885233076
2025-05-11 01:30:00,1,40.64829769938456,7.904973657880737
2025-05-11 01:40:00,1,40.837314647863465,6.4822427993249185
2025-05-11 01:50:00,1,40.99922730239587,6.4822427993249185
2025-05-11 02:00:00,1,41.17807241809583,6.4822427993249185
2025-05-11 02:10:00,1,41.34423559225232,7.904973657880737
2025-05-11 02:20:00,1,41.52304484642655,6.4822427993249185
2025-05-11 02:30:00,1,41.69020880995026,6.556199498830985
2025-05-11 02:40:00,1,41.87926161995489,7.904973657880737
2025-05-11 02:50:00,1,42.04542554566917,5.5631273113621
2025-05-11 03:00:00,1,42.21145875863799,7.904973657880737
2025-05-11 03:10:00,1,42.37963211889829,5.5631273113621
2025-05-11 03:20:00,1,42.53874700929812,7.904973657880737
2025-05-11 03:30:00,1,42.7068845080327,5.352921800560489
2025-05-11 03:40:00,1,42.85746189879232,9.24792438704736
2025-05-11 03:50:00,1,42.99636066115866,9.458129897848972
2025-05-11 04:00:00,1,43.14136934399167,9.458129897848972
2025-05-11 04:10:00,1,43.276761143756204,9.24792438704736
2025-05-11 04:20:00,1,43.35886689322388,9.24792438704736
2025-05-11 04:30:00,1,43.585095667760235,9.24792438704736
2025-05-11 04:40:00,1,43.68204087018875,9.24792438704736
2025-05-11 04:50:00,1,43.939049094835816,9.24792438704736
2025-05-11 05:00:00,1,44.03506523094853,9.24792438704736
2025-05-11 05:10:00,1,44.259854288965464,9.24792438704736
2025-05-11 05:20:00,1,44.31179244153217,9.24792438704736
2025-05-11 05:30:00,1,44.59627321084796,9.24792438704736
2025-05-11 05:40:00,1,44.69376865567851,9.24792438704736
2025-05-11 05:50:00,1,45.00167004248668,9.24792438704736
2025-05-11 06:00:00,1,45.098607074109225,9.24792438704736
2025-05-11 06:10:00,1,45.406508460917394,9.24792438704736
2025-05-11 06:20:00,1,45.496929057439765,9.539788981325664
2025-05-11 06:30:00,1,45.81392477563413,9.539788981325664
2025-05-11 06:40:00,1,45.9018033373962,9.539788981325664
2025-05-11 06:50:00,1,46.23547442823171,9.749994492127275
2025-05-11 07:00:00,1,46.33296987306226,9.749994492127275
2025-05-11 07:10:00,1,46.64317159075588,12.091840838645913
2025-05-11 07:20:00,1,46.74010862237842,12.091840838645913
2025-05-11 07:30:00,1,47.05249941978268,9.749994492127275
2025-05-11 07:40:00,1,47.154889219493796,6.4329801264397535
2025-05-11 07:50:00,1,47.56834018321539,6.2227746156381425
2025-05-11 08:00:00,1,47.58531720189872,6.2227746156381425
2025-05-11 08:10:00,1,47.90604210759581,5.3549332853410085
2025-05-11 08:20:00,1,47.94923787257346,5.3549332853410085
2025-05-11 08:30:00,1,48.26494395661317,5.3549332853410085
2025-05-11 08:40:00,1,48.34452904379566,10.939458886406527
2025-05-11 08:50:00,1,48.48427825923677,7.849315807808711
2025-05-11 09:00:00,1,48.76561508309533,7.849315807808711
2025-05-11 09:10:00,1,48.95229415080447,8.055877572589626
2025-05-11 09:20:00,1,49.08984996611002,14.783619020659232
2025-05-11 09:30:00,1,49.34534490089858,11.047981272151324
2025-05-11 09:40:00,1,49.44079455753772,10.895445096202256
2025-05-11 09:50:00,1,49.690914120985816,10.895445096202256
2025-05-11 10:00:00,1,49.731898281509814,10.895445096202256
2025-05-11 10:10:00,1,49.99986405271803,11.088100153371313
2025-05-11 10:20:00,1,50.103562328929726,11.088100153371313
2025-05-11 10:30:00,1,50.42002742917623,14.823737901879221
2025-05-11 10:40:00,1,50.4862237516959,12.272932867331633
2025-05-11 10:50:00,1,50.7787260098785,12.110541667042892
2025-05-11 11:00:00,1,50.848011135189715,35.43699051802556
2025-05-11 11:10:00,1,51.025236877263154,35.57157622547444
2025-05-11 11:20:00,1,51.12695316432928,16.24625625292554
2025-05-11 11:30:00,1,51.46760693177118,18.046960700870507
2025-05-11 11:40:00,1,51.53284232265883,35.57157622547444
2025-05-11 11:50:00,1,51.822016231810544,94.81044814911772
2025-05-11 12:00:00,1,51.870467352290945,131.28057578278953
2025-05-11 12:10:00,1,52.172734635885554,94.65791197316865
2025-05-11 12:20:00,1,52.22967359829015,57.17960340679312
2025-05-11 12:30:00,1,52.44804286935863,35.01016789025194
2025-05-11 12:40:00,1,52.48340790764973,17.48555236564802
2025-05-11 12:50:00,1,52.774511770311435,17.48555236564802
2025-05-11 13:00:00,1,52.83609151503185,11.998646415507089
2025-05-11 13:10:00,1,53.109065158057945,14.309503514418846
2025-05-11 13:20:00,1,53.10698206096028,14.309503514418846
2025-05-11 13:30:00,1,53.343969363408014,14.309503514418846
2025-05-11 13:40:00,1,53.42899309997993,14.998087199175366
2025-05-11 13:50:00,1,53.67837442074336,14.998087199175366
2025-05-11 14:00:00,1,53.771208611368046,14.998087199175366
2025-05-11 14:10:00,1,54.053240724254614,14.998087199175366
2025-05-11 14:20:00,1,54.11482046897503,14.998087199175366
2025-05-11 14:30:00,1,54.393687377590915,14.998087199175366
2025-05-11 14:40:00,1,54.44531391053674,14.998087199175366
2025-05-11 14:50:00,1,54.72426800994364,14.998087199175366
2025-05-11 15:00:00,1,54.72214905132026,14.998087199175366
2025-05-11 15:10:00,1,55.022588514995505,13.132710099629474
2025-05-11 15:20:00,1,55.08472667292393,12.493605158515123
2025-05-11 15:30:00,1,55.35835342459694,13.329639587019711
2025-05-11 15:40:00,1,55.41382077002568,13.48217576296878
2025-05-11 15:50:00,1,55.67666840788372,13.48217576296878
2025-05-11 16:00:00,1,55.759894606094676,12.646141334464192
2025-05-11 16:10:00,1,56.06217454502754,12.493605158515123
2025-05-11 16:20:00,1,56.045781678265946,11.53363714032957
